Quoi	Pt	QUE|QUOI
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
ma	Ds	MON
meine	Vvc	MENER
à	S	À
moi	Pp	JE
,	Fw	,
ce	Pd	CE
sera	Vuc	ÊTRE
la	Da	LE
vôtre	As#Ps	VÔTRE
itou	Rg	ITOU
;	Fw	;
il	Pp	IL
n'	Rp	NE
y	Pp	Y
a	Vuc	AVOIR
pas	Rg	PAS
de	S	DE
garçon	Nc	GARÇON
pu	Ge	POUVOIR
gracieux	Ag	GRACIEUX
à	S	À
contempler	Vvn	CONTEMPLER
,	Fw	,
et	Cc	ET
qui	Pr	QUI
fait	Vvc	FAIRE
l'	Da	LE
amour	Nc	AMOUR
avec	S	AVEC
des	Dn	UN
paroles	Nc	PAROLE
si	Rg	SI
douces	Ag	DOUX
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
plaisir	Nc	PLAISIR
que	Cs	QUE
de	S	DE
l'	Pp	IL
entendre	Vvn	ENTENDRE
débiter	Vvn	DÉBITER
sa	Ds	SON
petite	Ag	PETIT
marchandise	Nc	MARCHANDISE
!	Fs	!
Il	Pp	IL
ne	Rp	NE
dit	Vvc	DIRE
pas	Rg	PAS
un	Dn	UN
mot	Nc	MOT
qu'	Pr	QUE
il	Pp	IL
n'	Rp	NE
adore	Vvc	ADORER
.	Fs	.
Et	Cc	ET
ma	Ds	MON
fille	Nc	FILLE
,	Fw	,
que	Cs	QUE
lui	Pp	IL
répond-elle	Vvc	répond-elle
?	Fs	?
Voute	Vvc	VOÛTER
fille	Nc	FILLE
?	Fs	?
Mais	Cc	MAIS
je	Pp	JE
pense	Vvc	PENSER
que	Rg	QUE
bientôt	Rg	BIENTÔT
ils	Pp	ILS
s'	Pp	SE
adoreront	Vvc	ADORER
tous	Di	TOUT
deux	Nc	DEUX
.	Fs	.
N'	Rp	NE
as	Vuc	AVOIR
-tu	Vvc	-tu
rien	Pi	RIEN
retenu	Ge	RETENIR
de	S	DE
leurs	Ds	LEUR
discours	Nc	DISCOURS
?	Fs	?
Non	Rg	NON
,	Fw	,
qu'	Cs	QUE
une	Dn	UN
petite	Ag	PETIT
miette	Nc	MIETTE
.	Fs	.
Je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
pas	Rg	PAS
de	S	DE
moyen	Nc	MOYEN
,	Fw	,
ce	Dd	CE
li	Nc	LI
fait-il	V	FAIRE
.	Fs	.
Et	Cc	ET
moi	Pp	JE
,	Fw	,
j'	Pp	JE
en	Pp	EN
ai	Vuc	AVOIR
trop	Rg	TROP
,	Fw	,
ce	Dd	CE
li	Nc	LI
fait-elle	V	FAIRE
.	Fs	.
Mais	Cc	MAIS
,	Fw	,
li	Nc	LI
dit-il	Ag	dit-il
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
le	Da	LE
coeur	Nc	CUR
si	Rg	SI
tendre	Ag	TENDRE
!	Fs	!
Mais	Cc	MAIS
,	Fw	,
li	Nc	LI
dit-elle	Ag	dit-elle
,	Fw	,
qu'	Pr	QUE
est	Vuc	ÊTRE
-ce	Vvc	-ce
que	Cs	QUE
ma	Ds	MON
mère	Nc	MÈRE
s'	Pp	SE
en	Pp	EN
souciera	Vvc	SOUCIER
?	Fs	?
Et	Cc	ET
pis	Nc	PIS
là-dessus	Rg	LÀ-DESSUS
ils	Pp	ILS
se	Pp	IL
lamentont	Vvc	lamentont
sur	S	SUR
le	Da	LE
plus	Rg	PLUS
,	Fw	,
sur	S	SUR
le	Da	LE
moins	Nc	MOINS
,	Fw	,
sur	S	SUR
la	Da	LE
pauvreté	Nc	PAUVRETÉ
de	S	DE
l'	Da	LE
un	Pi	UN
,	Fw	,
sur	S	SUR
la	Da	LE
richesse	Nc	RICHESSE
de	S	DE
l'	Da	LE
autre	Pi	AUTRE
,	Fw	,
ça	Pd	ÇA|CELA
fait	Vvc	FAIRE
des	Dn	UN
regrets	Nc	REGRET
bian	Nc	BIAN
touchants	Ag	TOUCHANT
.	Fs	.
Quel	Dt	QUEL
est	Vuc	ÊTRE
ce	Dd	CE
jeune	Ag	JEUNE
homme	Nc	HOMME
?	Fs	?
Attendez	Vvc	ATTENDRE
,	Fw	,
il	Pp	IL
m'	Pp	JE
est	Vuc	ÊTRE
avis	Nc	AVIS
que	Cs	QUE
c'	Pd	CE
est	Vuc	ÊTRE
Dorante	Ga	DORER
,	Fw	,
et	Cc	ET
comme	Cs	COMME
c'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
voisin	Nc	VOISIN
,	Fw	,
on	Pp	ON
peut	Vvc	POUVOIR
l'	Pp	IL
appeler	Vvn	APPELER
le	Da	LE
voisin	Nc	VOISIN
Dorante	Ga	DORER
.	Fs	.
Dorante	Ga	DORER
!	Fs	!
ce	Dd	CE
nom	Nc	NOM
-là	Vvc	-là
ne	Rp	NE
m'	Pp	JE
est	Vuc	ÊTRE
pas	Rg	PAS
inconnu	Ag	INCONNU
,	Fw	,
comment	Rt	COMMENT
se	Pp	IL
sont	Vuc	ÊTRE
-ils	Ge	-ils
vus	Ge	VOIR
?	Fs	?
Ils	Pp	ILS
se	Pp	IL
sont	Vuc	ÊTRE
vus	Ge	VOIR
en	S	EN
se	Pp	IL
rencontrant	Ga	RENCONTRER
;	Fw	;
mais	Cc	MAIS
ils	Pp	ILS
ne	Rp	NE
se	Pp	IL
rencontrent	Vvc	RENCONTRER
pus	Nc	PUS
,	Fw	,
ils	Pp	ILS
se	Pp	IL
treuvent	Vvc	TROUVER
.	Fs	.
Et	Cc	ET
Lisette	Nc	LISETTE
,	Fw	,
est-elle	Ag	est-elle
de	S	DE
la	Da	LE
partie	Nc	PARTIE
?	Fs	?
Morgué	Vvc	Morgué
!	Fs	!
oui	Rg	OUI
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
leur	Ds	LEUR
capitaine	Nc	CAPITAINE
,	Fw	,
alle	Ge	ALLER
a	S	À
le	Da	LE
gouvarnement	Nc	gouvarnement
des	S+Da	DE+LE|DE+LES
rencontres	Nc	RENCONTRE
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
trésor	Nc	TRÉSOR
pour	S	POUR
des	Dn	UN
amoureux	Ag	AMOUREUX
que	Cs	QUE
cette	Dd	CE
fille	Nc	FILLE
-là	Vvc	-là
.	Fs	.
Voici	I	VOICI
,	Fw	,
ce	Pd	CE
me	Pp	JE
semble	Vvc	SEMBLER
,	Fw	,
ma	Ds	MON
fille	Nc	FILLE
,	Fw	,
qui	Pr	QUI
feint	Vvc	FEINDRE
de	S	DE
se	Pp	IL
promener	Vvn	PROMENER
et	Cc	ET
qui	Pr	QUI
vient	Vvc	VENIR
à	S	À
nous	Pp	NOUS
;	Fw	;
retire	Vvc	RETIRER
-toi	Vvc	-toi
,	Fw	,
Lubin	Nc	Lubin
,	Fw	,
continue	Vvc	CONTINUER
d'	S	DE
observer	Vvn	OBSERVER
et	Cc	ET
de	S	DE
m'	Pp	JE
instruire	Vvn	INSTRUIRE
avec	S	AVEC
fidélité	Nc	FIDÉLITÉ
,	Fw	,
je	Pp	JE
te	Pp	TU
récompenserai	Vvc	RÉCOMPENSER
.	Fs	.
Oh	I	OH
!	Fs	!
Que	Cs	QUE
oui	Rg	OUI
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
ce	Pd	CE
sera	Vuc	ÊTRE
au	S+Da	À+LE
logis	Nc	LOGIS
,	Fw	,
il	Pp	IL
n'	Rp	NE
y	Pp	Y
a	Vuc	AVOIR
pas	Rg	PAS
loin	Rg	LOIN
.	Fs	.
Il	Pp	IL
sort	Vvc	SORTIR
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
demandais	Vvc	DEMANDER
à	S	À
Lubin	Nc	Lubin
,	Fw	,
ma	Ds	MON
fille	Nc	FILLE
.	Fs	.
Avez	Vuc	AVOIR
-vous	Nc	-vous
à	S	À
me	Pp	JE
parler	Vvn	PARLER
,	Fw	,
Madame	Nc	MADAME
?	Fs	?
Oui	Rg	OUI
;	Fw	;
vous	Pp	VOUS
connaissez	Vvc	CONNAÎTRE
Ergaste	Vvc	Ergaste
,	Fw	,
Angélique	Ag	Angélique
,	Fw	,
vous	Pp	VOUS
l'	Pp	IL
avez	Vuc	AVOIR
vu	Ge	VOIR
souvent	Rg	SOUVENT
à	S	À
Paris	Nc	PARI
,	Fw	,
il	Pp	IL
vous	Pp	VOUS
demande	Vvc	DEMANDER
en	S	EN
mariage	Nc	MARIAGE
.	Fs	.
Lui	Pp	IL
,	Fw	,
ma	Ds	MON
mère	Nc	MÈRE
,	Fw	,
Ergaste	Vvc	Ergaste
,	Fw	,
cet	Dd	CE
homme	Nc	HOMME
si	Rg	SI
sombre	Ag	SOMBRE
si	Cs	SI
sérieux	Ag	SÉRIEUX
,	Fw	,
il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
fait	Ge	FAIRE
pour	S	POUR
être	Vun	ÊTRE
un	Dn	UN
mari	Nc	MARI
,	Fw	,
ce	Pd	CE
me	Pp	JE
semble	Vvc	SEMBLER
.	Fs	.
Il	Pp	IL
n'	Rp	NE
y	Pp	Y
a	Vuc	AVOIR
rien	Pi	RIEN
à	S	À
redire	Vvn	REDIRE
à	S	À
sa	Ds	SON
figure	Nc	FIGURE|FIGURÉ
.	Fs	.
Pour	S	POUR
sa	Ds	SON
figure	Nc	FIGURE|FIGURÉ
,	Fw	,
je	Pp	JE
la	Pp	IL
lui	Pp	IL
passe	Vvc	PASSER
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
à	S	À
quoi	Pr	QUE|QUOI
je	Pp	JE
ne	Rp	NE
regarde	Vvc	REGARDER
guère	Rg	GUÈRE
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
froid	Ag	FROID
.	Fs	.
Dites	Vvc	DIRE
glacé	Ge	GLACER
,	Fw	,
taciturne	Ag	TACITURNE
,	Fw	,
mélancolique	Ag	MÉLANCOLIQUE
,	Fw	,
rêveur	Ag	RÊVEUR
et	Cc	ET
triste	Ag	TRISTE
.	Fs	.
Vous	Pp	VOUS
le	Pp	IL
verrez	Vvc	VOIR
bientôt	Rg	BIENTÔT
,	Fw	,
il	Pp	IL
doit	Vvc	DEVOIR
venir	Vvn	VENIR
ici	Rg	ICI
,	Fw	,
et	Cc	ET
s'	Cs	SI
il	Pp	IL
ne	Rp	NE
vous	Pp	VOUS
accommode	Vvc	ACCOMMODER
pas	Rg	PAS
,	Fw	,
vous	Pp	VOUS
ne	Rp	NE
l'	Pp	IL
épouserez	Vvc	ÉPOUSER
pas	Rg	PAS
malgré	S	MALGRÉ
vous	Pp	VOUS
,	Fw	,
ma	Ds	MON
chère	Ag	CHER
enfant	Nc	ENFANT
,	Fw	,
vous	Pp	VOUS
savez	Vvc	SAVOIR
bien	Rg	BIEN
comme	Cs	COMME
nous	Pp	NOUS
vivons	Vvc	VIVRE
ensemble	Rg	ENSEMBLE
.	Fs	.
Ah	I	AH
!	Fs	!
Ma	Ds	MON
mère	Nc	MÈRE
,	Fw	,
je	Pp	JE
ne	Rp	NE
crains	Vvc	CRAINDRE
point	Rg	POINT
de	S	DE
violence	Nc	VIOLENCE
de	S	DE
votre	Ds	VOTRE
part	Nc	PART
,	Fw	,
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
là	Rg	LÀ
ce	Pd	CE
qui	Pr	QUI
m'	Pp	JE
inquiète	Vvc	INQUIÉTER
.	Fs	.
Es	Vuc	ÊTRE
-tu	Ge	-tu
bien	Rg	BIEN
persuadée	Ge	PERSUADER
que	Cs	QUE
je	Pp	JE
t'	Pp	TU
aime	Vvc	AIMER
?	Fs	?
Il	Pp	IL
n'	Rp	NE
y	Pp	Y
a	Vuc	AVOIR
point	Rg	POINT
de	S	DE
jour	Nc	JOUR
qui	Pr	QUI
ne	Rp	NE
m'	Pp	JE
en	Pp	EN
donne	Vvc	DONNER
des	Dn	UN
preuves	Nc	PREUVE
.	Fs	.
Et	Cc	ET
toi	Pp	TU
,	Fw	,
ma	Ds	MON
fille	Nc	FILLE
,	Fw	,
m'	Pp	JE
aimes	Vvc	AIMER
-tu	Vvn	-tu
autant	Rg	AUTANT
?	Fs	?
Je	Pp	JE
me	Pp	JE
flatte	Vvc	FLATTER
que	Cs	QUE
vous	Pp	VOUS
n'	Rp	NE
en	Pp	EN
doutez	Vvc	DOUTER
pas	Rg	PAS
,	Fw	,
assurément	Rg	ASSURÉMENT
.	Fs	.
Non	Rg	NON
,	Fw	,
mais	Cc	MAIS
pour	S	POUR
m'	Pp	JE
en	S	EN
rendre	Vvn	RENDRE
encore	Rg	ENCORE
plus	Rg	PLUS
sûre	Ag	SÛR
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
tu	Pp	TU
m'	Pp	JE
accordes	Vvc	ACCORDER
une	Dn	UN
grâce	Nc	GRÂCE
.	Fs	.
Une	Dn	UN
grâce	Nc	GRÂCE
,	Fw	,
ma	Ds	MON
mère	Nc	MÈRE
!	Fs	!
Voilà	Vvc	Voilà
un	Dn	UN
mot	Nc	MOT
qui	Pr	QUI
ne	Rp	NE
me	Pp	JE
convient	Vvc	CONVENIR|CONVIER
point	Rg	POINT
,	Fw	,
ordonnez	Vvc	ORDONNER
,	Fw	,
et	Cc	ET
je	Pp	JE
vous	Pp	VOUS
obéirai	Vvc	OBÉIR
.	Fs	.
Oh	I	OH
!	Fs	!
Si	Cs	SI
tu	Pp	TU
le	Pp	IL
prends	Vvc	PRENDRE
sur	S	SUR
ce	Pd	CE
ton	Ds	TON
-là	Nc	-là
,	Fw	,
tu	Pp	TU
ne	Rp	NE
m'	Pp	JE
aimes	Vvc	AIMER
pas	Rg	PAS
tant	Rg	TANT
que	Cs	QUE
je	Pp	JE
croyais	Vvc	CROIRE
.	Fs	.
Je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
point	Rg	POINT
d'	S	DE
ordre	Nc	ORDRE
à	S	À
vous	Pp	VOUS
donner	Vvn	DONNER
,	Fw	,
ma	Ds	MON
fille	Nc	FILLE
;	Fw	;
je	Pp	JE
suis	Vuc	ÊTRE
votre	Ds	VOTRE
amie	Nc	AMI|AMIE
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
êtes	Vuc	ÊTRE
la	Da	LE
mienne	Ps	MIEN
,	Fw	,
et	Cc	ET
si	Cs	SI
vous	Pp	VOUS
me	Pp	JE
traitez	Vvc	TRAITER
autrement	Rg	AUTREMENT
,	Fw	,
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
plus	Rg	PLUS
rien	Pi	RIEN
à	S	À
vous	Pp	VOUS
dire	Vvn	DIRE
.	Fs	.
Allons	Vvc	ALLER
,	Fw	,
ma	Ds	MON
mère	Nc	MÈRE
,	Fw	,
je	Pp	JE
me	Pp	JE
rends	Vvc	RENDRE
,	Fw	,
vous	Pp	VOUS
me	Pp	JE
charmez	Vvc	CHARMER
,	Fw	,
j'	Pp	JE
en	Pp	EN
pleure	Vvc	PLEURER
de	S	DE
tendresse	Nc	TENDRESSE
,	Fw	,
voyons	Vvc	VOIR
,	Fw	,
quelle	Dt	QUEL
est	Vuc	ÊTRE
cette	Dd	CE
grâce	Nc	GRÂCE
que	Pr	QUE
vous	Pp	VOUS
me	Pp	JE
demandez	Vvc	DEMANDER
?	Fs	?
Je	Pp	JE
vous	Pp	VOUS
l'	Pp	IL
accorde	Vvc	ACCORDER
d'	S	DE
avance	Nc	AVANCE
.	Fs	.
Viens	Vvc	VENIR
donc	Rg	DONC
que	Cs	QUE
je	Pp	JE
t'	Pp	TU
embrasse	Vvc	EMBRASSER
:	Fw	:
te	Pp	TU
voici	S	VOICI
dans	S	DANS
un	Dn	UN
âge	Nc	ÂGE
raisonnable	Ag	RAISONNABLE
,	Fw	,
mais	Cc	MAIS
où	Pr	OÙ
tu	Pp	TU
auras	Vuc	AVOIR
besoin	Nc	BESOIN
de	S	DE
mes	Ds	MON
conseils	Nc	CONSEIL
et	Cc	ET
de	S	DE
mon	Ds	MON
expérience	Nc	EXPÉRIENCE
;	Fw	;
te	Pp	TU
rappelles	Vvc	RAPPELER
-tu	Vvn	-tu
l'	Da	LE
entretien	Nc	ENTRETIEN
que	Pr	QUE
nous	Pp	NOUS
eûmes	Vuc	AVOIR
l'	Da	LE
autre	Ag	AUTRE
jour	Nc	JOUR
;	Fw	;
et	Cc	ET
cette	Dd	CE
douceur	Nc	DOUCEUR
que	Pr	QUE
nous	Pp	NOUS
nous	Pp	NOUS
figurions	Vvc	FIGURER
toutes	Di	TOUT
deux	Nc	DEUX
à	S	À
vivre	Vvn	VIVRE
ensemble	Rg	ENSEMBLE
dans	S	DANS
la	Da	LE
plus	Rg	PLUS
intime	Ag	INTIME
confiance	Nc	CONFIANCE
,	Fw	,
sans	S	SANS
avoir	Vun	AVOIR
de	S	DE
secrets	Nc	SECRET
l'	Da	LE
une	Pi	UN
pour	S	POUR
l'	Da	LE
autre	Pi	AUTRE
;	Fw	;
t'	Pp	TU
en	Pp	EN
souviens	Vvc	SOUVENIR
-tu	Vvn	-tu
?	Fs	?
Nous	Pp	NOUS
fûmes	Vuc	ÊTRE
interrompues	Ge	INTERROMPRE
,	Fw	,
mais	Cc	MAIS
cette	Dd	CE
idée	Nc	IDÉE
-là	Vvc	-là
te	Pp	TU
réjouit	Vvc	RÉJOUIR
beaucoup	Rg	BEAUCOUP
,	Fw	,
exécutons	Vvc	EXÉCUTER
-la	Vvc	-la
,	Fw	,
parle	Vvc	PARLER
-moi	Vvc	-moi
à	S	À
coeur	Nc	CUR
ouvert	Ge	OUVRIR
;	Fw	;
fais	Vvc	FAIRE
-moi	Vvc	-moi
ta	Ds	TON
confidente	Nc	CONFIDENT
.	Fs	.
Vous	Pp	VOUS
,	Fw	,
la	Da	LE
confidente	Nc	CONFIDENT
de	S	DE
votre	Ds	VOTRE
fille	Nc	FILLE
?	Fs	?
Oh	I	OH
!	Fs	!
Votre	Ds	VOTRE
fille	Nc	FILLE
;	Fw	;
et	Cc	ET
qui	Pr	QUI
te	Pp	TU
parle	Vvc	PARLER
d'	S	DE
elle	Pp	IL
?	Fs	?
Ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
ta	Ds	TON
mère	Nc	MÈRE
qui	Pr	QUI
veut	Vvc	VOULOIR
être	Vun	ÊTRE
ta	Ds	TON
confidente	Nc	CONFIDENT
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
ton	Ds	TON
amie	Nc	AMI|AMIE
,	Fw	,
encore	Rg	ENCORE
une	Dn	UN
fois	Nc	FOI|FOIS
.	Fs	.
D'accord	Nc	D'accord
,	Fw	,
mais	Cc	MAIS
mon	Ds	MON
amie	Nc	AMI|AMIE
redira	Vvc	REDIRE
tout	Rg	TOUT
à	S	À
ma	Ds	MON
mère	Nc	MÈRE
,	Fw	,
l'	Da	LE
un	Pi	UN
est	Vuc	ÊTRE
inséparable	Ag	INSÉPARABLE
de	S	DE
l'	Da	LE
autre	Pi	AUTRE
.	Fs	.
Eh	I	EH
bien	Rg	BIEN
!	Fs	!
Je	Pp	JE
les	Pp	ILS
sépare	Vvc	SÉPARER
,	Fw	,
moi	Pp	JE
,	Fw	,
je	Pp	JE
t'	Pp	TU
en	Pp	EN
fais	Vvc	FAIRE
serment	Nc	SERMENT
;	Fw	;
oui	Ge	OUÏR
,	Fw	,
mets	Vvc	METTRE
-toi	Vvc	-toi
dans	S	DANS
l'	Da	LE
esprit	Nc	ESPRIT
que	Cs	QUE
ce	Pd	CE
que	Pr	QUE
tu	Pp	TU
me	Pp	JE
confieras	Vvc	CONFIER
sur	S	SUR
ce	Dd	CE
pied	Nc	PIED
-là	Vvc	-là
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
comme	Cs	COMME
si	Cs	SI
ta	Ds	TON
mère	Nc	MÈRE
ne	Rp	NE
l'	Pp	IL
entendait	Vvc	ENTENDRE
pas	Rg	PAS
;	Fw	;
eh	I	EH
!	Fs	!
mais	Cc	MAIS
cela	Pd	CELA
se	Pp	IL
doit	Vvc	DEVOIR
,	Fw	,
il	Pp	IL
y	Pp	Y
aurait	Vuc	AVOIR
même	Ag	MÊME
de	S	DE
la	Da	LE
mauvaise	Ag	MAUVAIS
foi	Nc	FOI
à	S	À
faire	Vvn	FAIRE
autrement	Rg	AUTREMENT
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
difficile	Ag	DIFFICILE
d'	S	DE
espérer	Vvn	ESPÉRER
ce	Pd	CE
que	Pr	QUE
vous	Pp	VOUS
dites	Vvc	DIRE
là	Rg	LÀ
.	Fs	.
Ah	I	AH
!	Fs	!
Que	Cs	QUE
tu	Pp	TU
m'	Pp	JE
affliges	Vvc	AFFLIGER
;	Fw	;
je	Pp	JE
ne	Rp	NE
mérite	Vvc	MÉRITER
pas	Rg	PAS
ta	Ds	TON
résistance	Nc	RÉSISTANCE
.	Fs	.
Eh	I	EH
bien	Rg	BIEN
!	Fs	!
Soit	Vuc	ÊTRE
,	Fw	,
vous	Pp	VOUS
l'	Pp	IL
exigez	Vvc	EXIGER
de	S	DE
trop	Rg	TROP
bonne	Ag	BON
grâce	Nc	GRÂCE
,	Fw	,
j'	Pp	JE
y	Pp	Y
consens	Vvc	CONSENTIR
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
dirai	Vvc	DIRE
tout	Pi	TOUT
.	Fs	.
Si	Cs	SI
tu	Pp	TU
veux	Vvc	VOULOIR
,	Fw	,
ne	Rp	NE
m'	Pp	JE
appelle	Vvc	APPELER
pas	Rg	PAS
ta	Ds	TON
mère	Nc	MÈRE
,	Fw	,
donne	Vvc	DONNER
-moi	Vvc	-moi
un	Dn	UN
autre	Ag	AUTRE
nom	Nc	NOM
.	Fs	.
Oh	I	OH
!	Fs	!
Ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
la	Da	LE
peine	Nc	PEINE
,	Fw	,
ce	Dd	CE
nom	Nc	NOM
-là	Vvc	-là
m'	Pp	JE
est	Vuc	ÊTRE
cher	Ag	CHER
,	Fw	,
quand	Cs	QUAND
je	Pp	JE
le	Pp	IL
changerais	Vvc	CHANGER
,	Fw	,
il	Pp	IL
n'	Rp	NE
en	Pp	EN
serait	Vuc	ÊTRE
ni	Cc	NI
plus	Rg	PLUS
ni	Cc	NI
moins	Rg	MOINS
,	Fw	,
ce	Pd	CE
ne	Rp	NE
serait	Vuc	ÊTRE
qu'	Rg	QUE
une	Dn	UN
finesse	Nc	FINESSE
inutile	Ag	INUTILE
,	Fw	,
laissez-le	Ga	laissez-le
-moi	Vvc	-moi
,	Fw	,
il	Pp	IL
ne	Rp	NE
m'	Pp	JE
effraye	Vvc	EFFRAYER
plus	Rg	PLUS
.	Fs	.
Comme	Cs	COMME
tu	Pp	TU
voudras	Vvc	VOULOIR
,	Fw	,
ma	Ds	MON
chère	Nc	CHÈRE
Angélique	Ag	Angélique
.	Fs	.
Ah	I	AH
çà	Nc	çà
!	Fs	!
Je	Pp	JE
suis	Vuc	ÊTRE
donc	Rg	DONC
ta	Ds	TON
confidente	Nc	CONFIDENT
,	Fw	,
n'	Rp	NE
as	Vuc	AVOIR
-tu	Vvc	-tu
rien	Pi	RIEN
à	S	À
me	Pp	JE
confier	Vvn	CONFIER
dès	S	DÈS
à	S	À
présent	Nc	PRÉSENT
?	Fs	?
Non	Rg	NON
,	Fw	,
que	Cs	QUE
je	Pp	JE
sache	Vvc	SAVOIR
,	Fw	,
mais	Cc	MAIS
ce	Pd	CE
sera	Vuc	ÊTRE
pour	S	POUR
l'	Da	LE
avenir	Nc	AVENIR
.	Fs	.
Comment	Pt	COMMENT
va	Vvc	ALLER
ton	Ds	TON
coeur	Nc	CUR
?	Fs	?
Personne	Pi	PERSONNE
ne	Rp	NE
l'	Pp	IL
a-t-il	V	AVOIR
attaqué	Ge	ATTAQUER
jusqu'	S	JUSQUE
ici	Rg	ICI
?	Fs	?
Pas	Rg	PAS
encore	Rg	ENCORE
.	Fs	.
Hum	Nc	HUM
!	Fs	!
Tu	Pp	TU
ne	Rp	NE
te	Pp	TU
fies	Vvc	FIER
pas	Rg	PAS
à	S	À
moi	Pp	JE
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
peur	Nc	PEUR
que	Cs	QUE
ce	Pd	CE
ne	Rp	NE
soit	Vuc	ÊTRE
encore	Rg	ENCORE
à	S	À
ta	Ds	TON
mère	Nc	MÈRE
à	S	À
qui	Pr	QUI
tu	Pp	TU
réponds	Vvc	RÉPONDRE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
que	Cs	QUE
vous	Pp	VOUS
commencez	Vvc	COMMENCER
par	S	PAR
une	Dn	UN
furieuse	Ag	FURIEUX
question	Nc	QUESTION
.	Fs	.
La	Da	LE
question	Nc	QUESTION
convient	Vvc	CONVENIR|CONVIER
à	S	À
ton	Ds	TON
âge	Nc	ÂGE
.	Fs	.
Ah	I	AH
!	Fs	!
Tu	Pp	TU
soupires	Vvc	SOUPIRER
?	Fs	?
Il	Pp	IL
est	Vuc	ÊTRE
vrai	Ag	VRAI
.	Fs	.
Que	Cs	QUE
t'	Pp	TU
est-il	Ag	est-il
arrivé	Ge	ARRIVER
?	Fs	?
Je	Pp	JE
t'	Pp	TU
offre	Vvc	OFFRIR
de	S	DE
la	Da	LE
consolation	Nc	CONSOLATION
et	Cc	ET
des	S+Da	DE+LE|DE+LES
conseils	Nc	CONSEIL
,	Fw	,
parle	Vvc	PARLER
.	Fs	.
Vous	Pp	VOUS
ne	Rp	NE
me	Pp	JE
le	Pp	IL
pardonnerez	Vvc	PARDONNER
pas	Rg	PAS
.	Fs	.
Tu	Pp	TU
rêves	Vvc	RÊVER
encore	Rg	ENCORE
,	Fw	,
avec	S	AVEC
tes	Ds	TON
pardons	Nc	PARDON
,	Fw	,
tu	Pp	TU
me	Pp	JE
prends	Vvc	PRENDRE
pour	S	POUR
ta	Ds	TON
mère	Nc	MÈRE
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
assez	Rg	ASSEZ
permis	Ge	PERMETTRE
de	S	DE
s'	Pp	SE
y	Pp	Y
tromper	Vvn	TROMPER
,	Fw	,
mais	Cc	MAIS
c'	Pd	CE
est	Vuc	ÊTRE
du	S+Da	DE+LE
moins	Nc	MOINS
pour	S	POUR
la	Da	LE
plus	Rg	PLUS
digne	Ag	DIGNE
de	S	DE
l'	Pp	IL
être	Vun	ÊTRE
,	Fw	,
pour	S	POUR
la	Da	LE
plus	Rg	PLUS
tendre	Ag	TENDRE
et	Cc	ET
la	Da	LE
plus	Rg	PLUS
chérie	Ge	CHÉRIR
de	S	DE
sa	Ds	SON
fille	Nc	FILLE
qu'	Pr	QUE
il	Pp	IL
y	Pp	Y
ait	Vuc	AVOIR
au	S+Da	À+LE
monde	Nc	MONDE
.	Fs	.
Ces	Dd	CE
sentiments	Nc	SENTIMENT
-là	Ag	-là
sont	Vuc	ÊTRE
dignes	Ag	DIGNE
de	S	DE
toi	Pp	TU
,	Fw	,
et	Cc	ET
je	Pp	JE
les	Pp	ILS
dirai	Vvc	DIRE
;	Fw	;
mais	Cc	MAIS
il	Pp	IL
ne	Rp	NE
s'	Pp	SE
agit	Vvc	AGIR
pas	Rg	PAS
d'	S	DE
elle	Pp	IL
,	Fw	,
elle	Pp	IL
est	Vuc	ÊTRE
absente	Ag	ABSENT
:	Fw	:
revenons	Vvc	REVENIR
,	Fw	,
qu'	Pr	QUE
est	Vuc	ÊTRE
-ce	Ge	-ce
qui	Pr	QUI
te	Pp	TU
