Ah	I	AH
peut	Vvc	POUVOIR
monter	Vvn	MONTER
votre	Ds	VOTRE
revenu	Nc	REVENU
?	Fs	?
Si	Cs	SI
mon	Ds	MON
Intendant	Nc	INTENDANT
était	Vuc	ÊTRE
là	Rg	LÀ
;	Fw	;
car	Cc	CAR
nous	Pp	NOUS
autres	Ag	AUTRE
gens	Nc	GENS|GENT
de	S	DE
qualité	Nc	QUALITÉ
,	Fw	,
nous	Pp	NOUS
ne	Rp	NE
nous	Pp	NOUS
piquons	Vvc	PIQUER
guères	Rg	GUÈRES
de	S	DE
savoir	Vvn	SAVOIR
ce	Pd	CE
que	Pr	QUE
nous	Pp	NOUS
avons	Vuc	AVOIR
de	S	DE
bien	Rg	BIEN
,	Fw	,
cela	Pd	CELA
est	Vuc	ÊTRE
trop	Rg	TROP
bourgeois	Nc	BOURGEOIS
.	Fs	.
Mais	Cc	MAIS
encore	Rg	ENCORE
à	S	À
peu	Rg	PEU
près	Rg	PRÈS
?	Fs	?
Hé	Vvc	Hé
!	Fs	!
Mais	Cc	MAIS
,	Fw	,
il	Pp	IL
me	Pp	JE
reste	Vvc	RESTER
du	S+Da	DE+LE
côté	Nc	CÔTÉ
de	S	DE
ma	Ds	MON
mère	Nc	MÈRE
assez	Rg	ASSEZ
considérablement	Rg	CONSIDÉRABLEMENT
de	S	DE
bien	Rg	BIEN
;	Fw	;
mais	Cc	MAIS
comme	S	COMME
mon	Ds	MON
père	Nc	PÈRE
m'	Pp	JE
a	Vuc	AVOIR
laissé	Ge	LAISSER
encore	Rg	ENCORE
plus	Rg	PLUS
considérablement	Rg	CONSIDÉRABLEMENT
de	S	DE
dettes	Nc	DETTE
,	Fw	,
je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
ferai	Vvc	FAIRE|FERRER
le	Da	LE
détail	Nc	DÉTAIL
que	Cs	QUE
de	S	DE
mon	Ds	MON
revenu	Nc	REVENU
le	Da	LE
plus	Rg	PLUS
liquide	Ag	LIQUIDE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
bien	Rg	BIEN
dit	Ge	DIRE
.	Fs	.
Premièrement	Nc	Premièrement
il	Pp	IL
n'	Rp	NE
y	Pp	Y
a	Vuc	AVOIR
point	Rg	POINT
d'	S	DE
année	Nc	ANNÉE
,	Fw	,
quelque	Di	QUELQUE
mauvaise	Ag	MAUVAIS
qu'	Cs	QUE
elle	Pp	IL
soit	Vuc	ÊTRE
,	Fw	,
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
touche	Vvc	TOUCHER
sept	Nc	SEPT
à	S	À
huit	Nc	HUIT
cents	Nc	CENT
pistoles	Nc	PISTOLE
par	S	PAR
les	Da	LE
mains	Nc	MAIN
de	S	DE
Gautier	Nc	Gautier
,	Fw	,
cela	Pd	CELA
en	S	EN
étoffes	Nc	ÉTOFFE
:	Fw	:
mais	Cc	MAIS
qu'	Pr	QUE
est	Vuc	ÊTRE
-ce	Vvc	-ce
que	Cs	QUE
cela	Pd	CELA
fait	Vvc	FAIRE
;	Fw	;
ne	Rp	NE
faut-il	Vvc	faut-il
pas	Rg	PAS
s'	Pp	SE
habiller	Vvn	HABILLER
?	Fs	?
Sans	S	SANS
doute	Nc	DOUTE
.	Fs	.
De	S	DE
la	Da	LE
Picarde	Nc	PICARD
,	Fw	,
cela	Pd	CELA
peut	Vvc	POUVOIR
monter	Vvn	MONTER
aux	S+Da	À+LES
environs	Nc	ENVIRONS
de	S	DE
deux	Nc	DEUX
mille	Nc	MILLE
écus	Nc	ÉCU|ÉCUS
,	Fw	,
sept	Nc	SEPT
mille	Nc	MILLE
francs	Ag	FRANC
,	Fw	,
tantôt	Rg	TANTÔT
plus	Rg	PLUS
,	Fw	,
tantôt	Rg	TANTÔT
moins	Rg	MOINS
.	Fs	.
En	S	EN
toiles	Nc	TOILE
et	Cc	ET
en	S	EN
dentelles	Nc	DENTELLE
?	Fs	?
Oui	Rg	OUI
,	Fw	,
cela	Pd	CELA
l'	Pp	IL
accommode	Vvc	ACCOMMODER
et	Cc	ET
moi	Pp	JE
aussi	Rg	AUSSI
.	Fs	.
A-t	Ag	A-t
-on	Nc	-on
jamais	Rg	JAMAIS
trop	Rg	TROP
de	S	DE
linge	Nc	LINGE
?	Fs	?
Bien	Rg	BIEN
loin	Rg	LOIN
de	S	DE
cela	Pd	CELA
.	Fs	.
Croiriez	Vvc	CROIRE
-vous	Nc	-vous
qu'	Cs	QUE
à	S	À
Jame	Nc	Jame
et	Cc	ET
à	S	À
Bequet	Nc	BÉQUET
,	Fw	,
tant	Rg	TANT
en	S	EN
chevaux	Nc	CHEVAL|CHEVAU|CHEVAUX
de	S	DE
selle	Nc	SELLE
que	Cs	QUE
de	S	DE
carrosse	Nc	CARROSSE
...	Fs	...
C'est-à-dire	Nc	C'est-à-dire
,	Fw	,
Monsieur	Nc	MONSIEUR
le	Pp	IL
Marquis	Vvc	Marquis
,	Fw	,
que	Cs	QUE
tout	Di	TOUT
votre	Ds	VOTRE
revenu	Nc	REVENU
est	Vuc	ÊTRE
en	S	EN
fonds	Nc	FOND|FONDS
de	S	DE
crédit	Nc	CRÉDIT
.	Fs	.
Fonds	Nc	FOND|FONDS
de	S	DE
terre	Nc	TERRE
,	Fw	,
ou	Cc	OU
fonds	Nc	FOND|FONDS
de	S	DE
crédit	Nc	CRÉDIT
,	Fw	,
qu'	Pr	QUE
est	Vuc	ÊTRE
-ce	Vvc	-ce
que	Cs	QUE
cela	Pd	CELA
fait	Ge	FAIRE
?	Fs	?
Ne	Rp	NE
touché	Ge	TOUCHER
-je	Vvc	-je
pas	Rg	PAS
cela	Pd	CELA
tous	Di	TOUT
les	Da	LE
ans	Nc	AN
?	Fs	?
C'	Pd	CE
est	Vuc	ÊTRE
quasi	Rg	QUASI
la	Da	LE
même	Ag	MÊME
chose	Nc	CHOSE
.	Fs	.
Mais	Cc	MAIS
à	S	À
quoi	Pr	QUE|QUOI
rêvez	Vvc	RÊVER
-vous	Nc	-vous
tant	Rg	TANT
,	Fw	,
s'	Cs	SI
il	Pp	IL
vous	Pp	VOUS
plaît	Vvc	PLAIRE
?	Fs	?
Je	Pp	JE
songe	Vvc	SONGER
à	S	À
vous	Pp	VOUS
bien	Rg	BIEN
assortir	Vvn	ASSORTIR
.	Fs	.
Vous	Pp	VOUS
êtes	Vuc	ÊTRE
un	Dn	UN
petit	Ag	PETIT
maître	Nc	MAÎTRE
,	Fw	,
et	Cc	ET
il	Pp	IL
y	Pp	Y
a	Vuc	AVOIR
bien	Rg	BIEN
de	S	DE
petites	Ag	PETIT
maîtresses	Nc	MAÎTRE|MAÎTRESSE
en	S	EN
ce	Dd	CE
pays	Nc	PAYS
-ci	Ag	-ci
.	Fs	.
Si	Cs	SI
je	Pp	JE
vous	Pp	VOUS
allais	Vvc	ALLER
donner	Vvn	DONNER
une	Dn	UN
femme	Nc	FEMME
,	Fw	,
dont	Pr	DONT
le	Da	LE
revenu	Nc	REVENU
fût	Vuc	ÊTRE
comme	S	COMME
le	Da	LE
vôtre	As#Ps	VÔTRE
tout	Rg	TOUT
en	S	EN
étoffes	Nc	ÉTOFFE
,	Fw	,
la	Da	LE
cuisine	Nc	CUISINE
serait	Vuc	ÊTRE
bien	Rg	BIEN
mal	Rg	MAL
fondée	Ge	FONDER
.	Fs	.
Vous	Pp	VOUS
avez	Vuc	AVOIR
raison	Nc	RAISON
.	Fs	.
Comme	Cs	COMME
j'	Pp	JE
ai	Vuc	AVOIR
grands	Ag	GRAND
fonds	Nc	FOND|FONDS
de	S	DE
crédit	Nc	CRÉDIT
,	Fw	,
moi	Pp	JE
,	Fw	,
il	Pp	IL
faudrait	Vvc	FAILLIR|FALLOIR
pour	S	POUR
diversifier	Vvn	DIVERSIFIER
les	Da	LE
choses	Nc	CHOSE
,	Fw	,
que	Cs	QUE
la	Da	LE
Dame	Nc	DAME
eût	Vuc	AVOIR
grands	Ag	GRAND
fonds	Nc	FOND|FONDS
de	S	DE
terre	Nc	TERRE
.	Fs	.
Je	Pp	JE
connais	Vvc	CONNAÎTRE
une	Dn	UN
certaine	Ag	CERTAIN
veuve	Nc	VEUF|VEUVE
de	S	DE
marchand	Nc	MARCHAND
de	S	DE
marée	Nc	MARÉE
,	Fw	,
qui	Pr	QUI
a	Vuc	AVOIR
plus	Rg	PLUS
de	S	DE
quatre	Nc	QUATRE
cent	Nc	CENT
bonnes	Ag	BON
mille	Nc	MILLE
livres	Nc	LIURE|LIVRE
,	Fw	,
si	Cs	SI
vous	Pp	VOUS
vouliez	Vvc	VOULOIR
vous	Pp	VOUS
en	Pp	EN
accommodez	Vvc	ACCOMMODER
?	Fs	?
Si	Cs	SI
je	Pp	JE
le	Pp	IL
veux	Vvc	VOULOIR
?	Fs	?
Quatre	Nc	QUATRE
cent	Nc	CENT
mille	Nc	MILLE
livres	Nc	LIURE|LIVRE
!	Fs	!
Où	Vvc	Où
loge-t-elle	Vvn	loge-t-elle
?	Fs	?
Je	Pp	JE
veux	Vvc	VOULOIR
qu'	Cs	QUE
elle	Pp	IL
me	Pp	JE
voie	Vvc	ALLER|VOIR
dans	S	DANS
mon	Ds	MON
carrosse	Nc	CARROSSE
.	Fs	.
Elle	Pp	IL
a	Vuc	AVOIR
soixante	Nc	SOIXANTE
ans	Nc	AN
,	Fw	,
Monsieur	Nc	MONSIEUR
le	Pp	IL
Marquis	Vvc	Marquis
.	Fs	.
Vous	Pp	VOUS
moquez	Vvc	MOQUER
-vous	Nc	-vous
?	Fs	?
Je	Pp	JE
prends	Vvc	PRENDRE
garde	Nc	GARDE
à	S	À
l'	Da	LE
argent	Nc	ARGENT
,	Fw	,
et	Cc	ET
non	Rg	NON
pas	Rg	PAS
aux	S+Da	À+LES
années	Nc	ANNÉE
.	Fs	.
Soixante	Nc	SOIXANTE
ans	Nc	AN
!	Fs	!
Je	Pp	JE
la	Pp	IL
trouve	Vvc	TROUVER
jeune	Ag	JEUNE
,	Fw	,
et	Cc	ET
si	Cs	SI
quelque	Di	QUELQUE
chose	Nc	CHOSE
me	Pp	JE
chagrine	Vvc	CHAGRINER
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
qu'	Cs	QUE
elle	Pp	IL
n'	Rp	NE
en	Pp	EN
ait	Vuc	AVOIR
pas	Rg	PAS
quatre-vingt	Nc	QUATRE-VINGT
;	Fw	;
quand	Cs	QUAND
la	Pp	IL
peut	Vvc	POUVOIR
-on	Nc	-on
voir	Vvn	VOIR
?	Fs	?
Je	Pp	JE
vais	Vvc	ALLER
tout	Rg	TOUT
à	S	À
l'	Da	LE
heure	Nc	HEURE|HURE
envoyer	Vvn	ENVOYER
chez	S	CHEZ
elle	Pp	IL
.	Fs	.
Passez	Vvc	PASSER
ici	Rg	ICI
demain	Rg	DEMAIN
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
rendrai	Vvc	RENDRE
réponse	Nc	RÉPONSE
.	Fs	.
À	Vvc	À
demain	Rg	DEMAIN
matin	Nc	MATIN|MÂTIN
,	Fw	,
soit	Vuc	ÊTRE
.	Fs	.
Serviteur	Nc	SERVITEUR
,	Fw	,
Madame	Nc	MADAME
Thibaut	Vvc	Thibaut
.	Fs	.
Adieu	Nc	ADIEU
,	Fw	,
Monsieur	Nc	MONSIEUR
le	Pp	IL
Marquis	Vvc	Marquis
.	Fs	.
Si	Cs	SI
je	Pp	JE
deviens	Vvc	DEVENIR
marchand	Ag	MARCHAND
de	S	DE
marée	Nc	MARÉE
,	Fw	,
tu	Pp	TU
peux	Vvc	POUVOIR
compter	Vvn	COMPTER
sur	S	SUR
trois	Nc	TROIS
cents	Nc	CENT
pistoles	Nc	PISTOLE
.	Fs	.
La	Da	LE
fatigante	Ag	FATIGANT
chose	Nc	CHOSE
que	Cs	QUE
le	Da	LE
métier	Nc	MÉTIER
dont	Pr	DONT
je	Pp	JE
me	Pp	JE
mêle	Vvc	MÊLER
!	Fs	!
Si	Cs	SI
j'	Pp	JE
étais	Vuc	ÊTRE
bien	Rg	BIEN
sûre	Ag	SÛR
de	S	DE
Cléante	Ga	Cléante
,	Fw	,
je	Pp	JE
prendrais	Vvc	PRENDRE
le	Da	LE
parti	Nc	PARTI
d'	S	DE
y	Pp	Y
renoncer	Vvn	RENONCER
;	Fw	;
mais	Cc	MAIS
dans	S	DANS
l'	Da	LE
incertitude	Nc	INCERTITUDE
de	S	DE
pouvoir	Vvn	POUVOIR
réussir	Vvn	RÉUSSIR
dans	S	DANS
mes	Ds	MON
affaires	Nc	AFFAIRE|AFFAIRÉ
,	Fw	,
il	Pp	IL
est	Vuc	ÊTRE
toujours	Rg	TOUJOURS
bon	Ag	BON
de	S	DE
continuer	Vvn	CONTINUER
à	S	À
me	Pp	JE
mêler	Vvn	MÊLER
de	S	DE
celles	Pd	CELUI
de	S	DE
tout	Di	TOUT
le	Da	LE
monde	Nc	MONDE
.	Fs	.
Ah	I	AH
,	Fw	,
ah	I	AH
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
vous	Pp	VOUS
,	Fw	,
Monsieur	Nc	MONSIEUR
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
trouve	Vvc	TROUVER
bien	Rg	BIEN
hardi	Ag	HARDI
de	S	DE
m'	Pp	JE
avoir	Vun	AVOIR
renvoyé	Ge	RENVOYER
cette	Dd	CE
Nourrice	Nc	NOURRICE
,	Fw	,
et	Cc	ET
de	S	DE
revenir	Vvn	REVENIR
encore	Rg	ENCORE
chez	S	CHEZ
moi	Pp	JE
?	Fs	?
Ah	I	AH
!	Fs	!
Qu'	Cs	QUE
un	Dn	UN
ton	Nc	TON
de	S	DE
colère	Nc	COLÈRE
vous	Pp	VOUS
sied	Vvc	SEOIR
mal	Rg	MAL
,	Fw	,
Madame	Nc	MADAME
Thibaud	Ag	Thibaud
;	Fw	;
si	Cs	SI
votre	Ds	VOTRE
voix	Nc	VOIX
ne	Rp	NE
peut	Vvc	POUVOIR
aller	Vvn	ALLER
jusques	Nc	jusques
là	Rg	LÀ
.	Fs	.
Écoutez	Nc	Écoutez
,	Fw	,
ne	Rp	NE
me	Pp	JE
faites	Vvc	FAIRE
pas	Rg	PAS
prendre	Vvn	PRENDRE
mon	Ds	MON
sérieux	Nc	SÉRIEUX
là-dessus	Rg	LÀ-DESSUS
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
prie	Vvc	PRIER
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
des	Dn	UN
amis	Nc	AMI
qui	Pr	QUI
...	Fs	...
Il	Vvc	Il
ne	Rp	NE
s'	Pp	SE
agit	Vvc	AGIR
plus	Rg	PLUS
de	S	DE
cette	Dd	CE
affaire	Nc	AFFAIRE|AFFAIRÉ
.	Fs	.
La	Da	LE
Nourrice	Nc	NOURRICE
est	Vuc	ÊTRE
contente	Ag	CONTENT
,	Fw	,
et	Cc	ET
je	Pp	JE
vous	Pp	VOUS
réponds	Vvc	RÉPONDRE
que	Cs	QUE
vous	Pp	VOUS
n'	Rp	NE
en	Pp	EN
entendrez	Vvc	ENTENDRE
plus	Rg	PLUS
parler	Vvn	PARLER
.	Fs	.
Je	Pp	JE
suis	Vuc	ÊTRE
bien	Rg	BIEN
aise	Ag	AISE|AISÉ
de	S	DE
vous	Pp	VOUS
voir	Vvn	VOIR
raisonnable	Ag	RAISONNABLE
.	Fs	.
Je	Pp	JE
le	Pp	IL
suis	Vuc	ÊTRE
devenu	Ge	DEVENIR
de	S	DE
plus	Rg	PLUS
d'	S	DE
une	Dn	UN
manière	Nc	MANIÈRE
,	Fw	,
et	Cc	ET
je	Pp	JE
sens	Vvc	SENTIR
tout	Di	TOUT
le	Da	LE
tort	Nc	TORT
que	Pr	QUE
j'	Pp	JE
avais	Vuc	AVOIR
de	S	DE
me	Pp	JE
vouloir	Vvn	VOULOIR
brouiller	Vvn	BROUILLER
avec	S	AVEC
vous	Pp	VOUS
.	Fs	.
Cela	Pd	CELA
n'	Rp	NE
est	Vuc	ÊTRE
rien	Pi	RIEN
,	Fw	,
puisque	Cs	PUISQUE
vous	Pp	VOUS
revenez	Vvc	REVENIR
de	S	DE
bonne	Ag	BON
foi	Nc	FOI
.	Fs	.
Je	Pp	JE
suis	Vuc	ÊTRE
raccommodé	Ge	RACCOMMODER
avec	S	AVEC
Monsieur	Nc	MONSIEUR
le	Da	LE
Commandeur	Nc	COMMANDEUR
,	Fw	,
je	Pp	JE
montrerai	Vvc	MONTRER
à	S	À
sa	Ds	SON
petite	Ag	PETIT
Marchande	Nc	MARCHAND
.	Fs	.
Vous	Pp	VOUS
prenez	Vvc	PRENDRE
le	Da	LE
bon	Ag	BON
parti	Nc	PARTI
.	Fs	.
Ils	Pp	ILS
se	Pp	IL
sont	Vuc	ÊTRE
mis	Ge	METTRE
à	S	À
la	Da	LE
raison	Nc	RAISON
,	Fw	,
enfin	Rg	ENFIN
.	Fs	.
Elle	Pp	IL
apprendra	Vvc	APPRENDRE
de	S	DE
vos	Ds	VOTRE
airs	Nc	AIR
préférablement	Rg	PRÉFÉRABLEMENT
à	S	À
ceux	Pd	CELUI
de	S	DE
l'	Pp	IL
Opéra	Vvc	Opéra
.	Fs	.
Monsieur	Nc	MONSIEUR
le	Da	LE
commandeur	Nc	COMMANDEUR
est	Vuc	ÊTRE
entré	Ge	ENTRER
dans	S	DANS
ce	Dd	CE
goût	Nc	GOÛT
-là	Vvc	-là
,	Fw	,
et	Cc	ET
je	Pp	JE
dois	Vvc	DEVOIR
lui	Pp	IL
faire	Vvn	FAIRE
entendre	Vvn	ENTENDRE
ici	Rg	ICI
dès	S	DÈS
aujourd'hui	Rg	AUJOURD'HUI
un	Dn	UN
petit	Ag	PETIT
concert	Nc	CONCERT
de	S	DE
ma	Ds	MON
composition	Nc	COMPOSITION
,	Fw	,
qui	Pr	QUI
,	Fw	,
à	S	À
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
me	Pp	JE
persuade	Vvc	PERSUADER
,	Fw	,
achèvera	Vvc	ACHEVER
de	S	DE
le	Pp	IL
déterminer	Vvn	DÉTERMINER
.	Fs	.
Vous	Pp	VOUS
voulez	Vvc	VOULOIR
bien	Rg	BIEN
nous	Pp	NOUS
prêter	Vvn	PRÊTER
votre	Ds	VOTRE
logis	Nc	LOGIS
?	Fs	?
Vous	Pp	VOUS
savez	Vvc	SAVOIR
bien	Rg	BIEN
que	Cs	QUE
je	Pp	JE
suis	Vuc	ÊTRE
toute	Pi	TOUT
au	S+Da	À+LE
service	Nc	SERVICE
de	S	DE
Monsieur	Nc	MONSIEUR
le	Da	LE
Commandeur	Nc	COMMANDEUR
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
si	Rg	SI
fort	Rg	FORT
compté	Ge	COMPTER
là-dessus	Rg	LÀ-DESSUS
,	Fw	,
que	Cs	QUE
j'	Pp	JE
ai	Vuc	AVOIR
déjà	Rg	DÉJÀ
donné	Ge	DONNER
ordre	Nc	ORDRE
qu'	Pr	QUE
on	Pp	ON
apportât	Vvc	APPORTER
tous	Di	TOUT
les	Da	LE
instruments	Nc	INSTRUMENT
de	S	DE
musique	Nc	MUSIQUE
dont	Pr	DONT
nous	Pp	NOUS
aurons	Vuc	AVOIR
besoin	Nc	BESOIN
.	Fs	.
Vous	Pp	VOUS
avez	Vuc	AVOIR
fort	Rg	FORT
bien	Rg	BIEN
fait	Ge	FAIRE
.	Fs	.
Vous	Pp	VOUS
serez	Vuc	ÊTRE
charmée	Ge	CHARMER
de	S	DE
ma	Ds	MON
musique	Nc	MUSIQUE
.	Fs	.
J'	Pp	JE
en	Pp	EN
suis	Vuc	ÊTRE
persuadée	Ge	PERSUADER
.	Fs	.
Je	Pp	JE
veux	Vvc	VOULOIR
que	Cs	QUE
vous	Pp	VOUS
en	Pp	EN
entendiez	Vvc	ENTENDRE
par	S	PAR
avance	Nc	AVANCE
un	Dn	UN
petit	Ag	PETIT
échantillon	Nc	ÉCHANTILLON
.	Fs	.
Je	Pp	JE
sais	Vvc	SAVOIR
ce	Pd	CE
que	Pr	QUE
vous	Pp	VOUS
savez	Vvc	SAVOIR
faire	Vvn	FAIRE
,	Fw	,
il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
besoin	Nc	BESOIN
.	Fs	.
Parbleu	I	PARBLEU
,	Fw	,
vous	Pp	VOUS
l'	Pp	IL
entendrez	Vvc	ENTENDRE
en	S	EN
faveur	Nc	FAVEUR
de	S	DE
notre	Ds	NOTRE
raccommodement	Nc	RACCOMMODEMENT
.	Fs	.
Dépêchez	Nc	Dépêchez
-vous	Vvc	-vous
donc	Rg	DONC
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
quelques	Di	QUELQUE
ordres	Nc	ORDRE
à	S	À
donner	Vvn	DONNER
avant	S	AVANT
le	Da	LE
concert	Nc	CONCERT
.	Fs	.
La	Pp	IL
,	Fw	,
la	Pp	IL
,	Fw	,
la	Pp	IL
,	Fw	,
la	Pp	IL
.	Fs	.
Quel	Dt	QUEL
objet	Nc	OBJET
charmant	Ga	CHARMER
à	S	À
mes	Ds	MON
yeux	Nc	OEIL|YEUX
Qu'	Vvc	Qu'
une	Dn	UN
campagne	Nc	CAMPAGNE
où	Pr	OÙ
tout	Pi	TOUT
abonde	Vvc	ABONDER
?	Fs	?
Sur	S	SUR
un	Dn	UN
coteau	Nc	COTEAU
délicieux	Ag	DÉLICIEUX
Une	Vvc	Une
Vigne	Nc	VIGNE
fertile	Ag	FERTILE
enchante	Vvc	ENCHANTER
tout	Di	TOUT
le	Da	LE
monde	Nc	MONDE
.	Fs	.
L'	Da	LE
abondance	Nc	ABONDANCE
plaît	Vvc	PLAIRE
en	S	EN
tous	Di	TOUT
lieux	Nc	LIEU|LIEUX
.	Fs	.
Mais	Cc	MAIS
,	Fw	,
il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
rien	Pi	RIEN
de	S	DE
plus	Rg	PLUS
fâcheux	Ag	FÂCHEUX
Qu'	Vvc	Qu'
une	Dn	UN
Maîtresse	Nc	Maîtresse
féconde	Ag	FÉCOND
.	Fs	.
Hé	Vvc	Hé
bien	Rg	BIEN
,	Fw	,
ce	Dd	CE
petit	Ag	PETIT
couplet	Nc	COUPLET
,	Fw	,
que	Cs	QUE
vous	Pp	VOUS
en	Pp	EN
semble	Vvc	SEMBLER
?	Fs	?
Il	Pp	IL
est	Vuc	ÊTRE
fort	Rg	FORT
joli	Ag	JOLI
,	Fw	,
vraiment	Rg	VRAIMENT
.	Fs	.
Et	Cc	ET
fort	Rg	FORT
vrai	Ag	VRAI
,	Fw	,
Madame	Nc	MADAME
Thibaut	Vvc	Thibaut
.	Fs	.
Vous	Pp	VOUS
le	Pp	IL
savez	Vvc	SAVOIR
;	Fw	;
qui	Pr	QUI
ne	Rp	NE
peut	Vvc	POUVOIR
mais	Cc	MAIS
de	S	DE
la	Da	LE
fécondité	Nc	FÉCONDITÉ
,	Fw	,
en	Pp	EN
a	Vuc	AVOIR
souvent	Rg	SOUVENT
tout	Di	TOUT
l'	Da	LE
embarras	Nc	EMBARRA|EMBARRAS
.	Fs	.
Ne	Rp	NE
parlons	Vvc	PARLER
plus	Rg	PLUS
de	S	DE
cela	Pd	CELA
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
prie	Vvc	PRIER
.	Fs	.
Jusqu'	S	JUSQUE
à	S	À
tantôt	Nc	TANTÔT
,	Fw	,
je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
dis	Vvc	DIRE
pas	Rg	PAS
adieu	Nc	ADIEU
.	Fs	.
Je	Pp	JE
ne	Rp	NE
suis	Vuc	ÊTRE
pas	Rg	PAS
fâchée	Ge	FÂCHER
de	S	DE
son	Ds	SON
retour	Nc	RETOUR
,	Fw	,
et	Cc	ET
si	Cs	SI
mon	Ds	MON
mariage	Nc	MARIAGE
avec	S	AVEC
Cléante	Ga	Cléante
ne	Rp	NE
réussit	Vvc	RÉUSSIR
pas	Rg	PAS
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
intérêt	Nc	INTÉRÊT
de	S	DE
ne	Rp	NE
point	Rg	POINT
perdre	Vvn	PERDRE
mes	Ds	MON
créatures	Nc	CRÉATURE
.	Fs	.
Qu'	Cs	QUE
y	Pp	Y
a-t-il	V	AVOIR
,	Fw	,
Gabrillon	Nc	Gabrillon
?	Fs	?
C'	Pd	CE
est	Vuc	ÊTRE
ce	Dd	CE
jeune	Ag	JEUNE
Officier	Nc	OFFICIER
pour	S	POUR
cette	Dd	CE
vaisselle	Nc	VAISSELLE
d'	S	DE
argent	Nc	ARGENT
.	Fs	.
Si	Rg	SI
Cléante	Ga	Cléante
venait	Vvc	VENIR
par	S	PAR
hasard	Nc	HASARD
,	Fw	,
fais-le	Vvc	fais-le
monter	Vvn	MONTER
dans	S	DANS
ma	Ds	MON
chambre	Nc	CHAMBRE
par	S	PAR
cet	Dd	CE
escalier	Nc	ESCALIER
dérobé	Ge	DÉROBER
.	Fs	.
Je	Pp	JE
ne	Rp	NE
voudrais	Vvc	VOULOIR
pas	Rg	PAS
qu'	Cs	QUE
il	Pp	IL
vît	Vvc	VOIR
tout	Di	TOUT
ce	Dd	CE
commerce	Nc	COMMERCE
.	Fs	.
Ne	Rp	NE
vous	Pp	VOUS
mettez	Vvc	METTRE
pas	Rg	PAS
en	S	EN
peine	Nc	PEINE
.	Fs	.
À	Vvc	À
la	Da	LE
fin	Nc	FIN
,	Fw	,
je	Pp	JE
t'	Pp	TU
amène	Vvc	AMENER
mon	Ds	MON
père	Nc	PÈRE
.	Fs	.
À	Nc	À
quoi	Pr	QUE|QUOI
songez	Vvc	SONGER
-vous	Nc	-vous
donc	Rg	DONC
?	Fs	?
Avez	Vuc	AVOIR
-vous	Nc	-vous
perdu	Ge	PERDRE
l'	Da	LE
esprit	Nc	ESPRIT
?	Fs	?
Vous	Pp	VOUS
m'	Pp	JE
envoyez	Vvc	ENVOYER
de	S	DE
la	Da	LE
vaisselle	Nc	VAISSELLE
avec	S	AVEC
ordre	Nc	ORDRE
de	S	DE
ne	Rp	NE
la	Pp	IL
vendre	Vvn	VENDRE
qu'	Cs	QUE
à	S	À
lui	Pp	IL
,	Fw	,
sans	S	SANS
m'	Pp	JE
avertir	Vvn	AVERTIR
de	S	DE
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
dire	Vvn	DIRE
.	Fs	.
Mon	Ds	MON
père	Nc	PÈRE
va	Vvc	ALLER
venir	Vvn	VENIR
,	Fw	,
ma	Ds	MON
chère	Ag	CHER
Madame	Nc	MADAME
Thibaut	Vvc	Thibaut
.	Fs	.
Nous	Pp	NOUS
étions	Vuc	ÊTRE
ensemble	Rg	ENSEMBLE
,	Fw	,
il	Pp	IL
a	Vuc	AVOIR
rencontré	Ge	RENCONTRER
son	Ds	SON
Procureur	Nc	PROCUREUR
à	S	À
ta	Ds	TON
porte	Nc	PORTE|PORTÉ
,	Fw	,
il	Pp	IL
cause	Vvc	CAUSER
avec	S	AVEC
lui	Pp	IL
dans	S	DANS
son	Ds	SON
carrosse	Nc	CARROSSE
.	Fs	.
Apprenez	Vvc	APPRENDRE
-moi	Vvc	-moi
donc	Rg	DONC
vite	Rg	VITE
ce	Pd	CE
que	Pr	QUE
c'	Pd	CE
est	Vuc	ÊTRE
que	Cs	QUE
cette	Dd	CE
vaisselle	Nc	VAISSELLE
,	Fw	,
d'	S	DE
où	Pr	OÙ
elle	Pp	IL
vient	Vvc	VENIR
,	Fw	,
sur	S	SUR
quel	Dt	QUEL
pied	Nc	PIED
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
la	Pp	IL
lui	Pp	IL
